2192,Speaker 2,"Did you work?",1880.000,1884.000
2193,Speaker 2,"Was there anything by chance?",1884.000,1885.000
2194,Speaker 1,"Not that I know of.",1885.000,1888.000
2195,Speaker 1,"But my.",1888.000,1891.000
2196,Speaker 1,"My husband had a gun that his dad gave me that we would shoot with so I could stay at the at the.",1891.000,1900.000
2197,Speaker 1,"I could stay at the gun close and shoot and when we broke up, I did the paperwork to give the bathroom.",1900.000,1911.000
2198,Speaker 1,"That might be.",1911.000,1913.000
2199,Speaker 1,"What they found.",1913.000,1914.000
2200,Speaker 1,"OK.",1914.000,1915.000
2201,Speaker 2,"But there's there's no partners in the house right now.",1915.000,1917.000
2202,Speaker 1,"No, Sir, no, never will be.",1917.000,1921.000
2203,Speaker 3,"All right.",1921.000,1927.000
2204,Speaker 2,"The username like what would your username be on that blog?",1927.000,1930.000
2205,Speaker 2,"That you would write on.",1930.000,1934.000
2206,Speaker 1,"You know what? I have to go now. Yeah, I'm gonna go well.",1934.000,1937.000
2207,Speaker 2,"It's not like.",1937.000,1937.000
2208,Speaker 2,"Your name and a couple numbers and.",1937.000,1941.000
2209,Speaker 1,"You know, it had been sitting down the computer, remember?",1941.000,1945.000
2210,Speaker 1,"And even the funds supporters.",1945.000,1951.000
2211,Speaker 2,"These are a bunch of random questions. It's all.",1951.000,1952.000
2212,Speaker 2,"Thrown together here the insulin.",1952.000,1955.000
2213,Speaker 2,"That used the short acting long acting, their actual brand or make of the insulin that.",1955.000,1962.000
2214,Speaker 2,"You use.",1962.000,1963.000
2215,Speaker 1,"Might not even have been Lenovo.",1963.000,1970.000
2216,Speaker 1,"Can't remember.",1970.000,1977.000
2217,Speaker 2,"When you worked with lifeguarding, I know that you'd mentioned they'd send you to certain locations and certain homes. What were not there was tougher placement. There's two others.",1977.000,1985.000
2218,Speaker 1,"Yeah.",1985.000,1989.000
2219,Speaker 1,"Although there is more than.",1989.000,1993.000
2220,Speaker 1,"There was Telfer place.",1993.000,1996.000
2221,Speaker 1,"That was the very first. Then there was.",1996.000,2001.000
2223,Speaker 1,"Yeah, the one here southford place.",2002.000,2006.000
2224,Speaker 1,"Fort Dover, Dover Cliff. What it was called. I did one piece. We shifted a place in New Hamburg. But I can tell you the name of it.",2006.000,2018.000
2225,Speaker 1,"Also, I worked at.",2018.000,2022.000
2226,Speaker 1,"Ah.",2022.000,2024.000
2227,Speaker 1,"Tougher place and Dover cliffs are both owned by the same people and they have another nursing home in Branford.",2024.000,2035.000
2228,Speaker 1,"But I can't remember the name of it.",2035.000,2038.000
2229,Speaker 1,"And then and then Park Lane Terrace in Paris.",2038.000,2038.000
2230,Speaker 3,"Computer.",2038.000,2044.000
2231,Speaker 1,"And Hardy terrace.",2044.000,2047.000
2232,Speaker 1,"I think it's outside of her.",2047.000,2050.000
2233,Speaker 1,"Ohh and what was the other one called?",2050.000,2054.000
2234,Speaker 1,"Oh Lord.",2054.000,2057.000
2235,Speaker 1,"It's Weaver and towns like Marin Half Drive from here.",2057.000,2061.000
2236,Speaker 1,"My dad grew up in that area.",2061.000,2065.000
2237,Speaker 1,"Like it's in the Jarvis area, Jarvis and color area so.",2065.000,2070.000
2238,Speaker 1,"I didn't tell you and to remember and shot through the night.",2070.000,2076.000
2239,Speaker 2,"Sorry.",2076.000,2080.000
2240,Speaker 1,"Yeah. Is my health going to be a mess? When?",2080.000,2083.000
2241,Speaker 1,"I get back OK.",2083.000,2086.000
2242,Speaker 3,"So.",2086.000,2090.000
2243,Speaker 1,"Yeah, yeah.",2090.000,2090.000
2244,Speaker 2,"Fireball fly everywhere, right?",2090.000,2094.000
2245,Speaker 2,"Your Facebook page at one point there was a comment or I don't know where it is in your timeline about pediatric nurse?",2094.000,2100.000
2246,Speaker 2,"Does your work as a pediatric nurse?",2100.000,2102.000
2247,Speaker 1,"Oh, then I was.",2102.000,2103.000
2248,Speaker 1,"Going to be working with the kids, yes.",2103.000,2104.000
2249,Speaker 2,"That's what I referred to within yourself, OK?",2104.000,2108.000
2250,Speaker 2,"All right, all right. And just go back through the names of people here, so we've got.",2108.000,2118.000
2251,Speaker 2,"That you've divulged to right, yeah.",2118.000,2124.000
2252,Speaker 3,"That's you're telling.",2124.000,2126.000
2253,Speaker 1,"My cousin.",2126.000,2131.000
2254,Speaker 1,"I love you.",2131.000,2133.000
2255,Speaker 2,"Yeah, that's fine.",2133.000,2135.000
2256,Speaker 1,"Yeah.",2135.000,2154.000
2257,Speaker 1,"The lawyer.",2154.000,2156.000
2258,Speaker 1,"His name? I cannot remember. Yeah.",2156.000,2168.000
2259,Speaker 1,"Yeah.",2168.000,2179.000
2260,Speaker 2,"Right.",2179.000,2186.000
2261,Speaker 1,"She was a friend from the nursing home.",2186.000,2188.000
2262,Speaker 2,"What?",2188.000,2189.000
2263,Speaker 1,"From from present here.",2189.000,2195.000
2264,Speaker 1,"I told her after I had stopped the first time.",2195.000,2198.000
2265,Speaker 1,"And she felt being my friend.",2198.000,2202.000
2266,Speaker 1,"And.",2202.000,2219.000
2267,Speaker 2,"Where does she work?",2219.000,2221.000
2268,Speaker 1,"2000 ODST.",2221.000,2223.000
2269,Speaker 2,"Did she look at it nationally? Yeah. Yeah. Because you know where she living now?",2223.000,2225.000
2270,Speaker 1,"No.",2225.000,2227.000
2271,Speaker 1,"Yeah.",2227.000,2229.000
2272,Speaker 1,"She lives in Toronto.",2229.000,2235.000
2273,Speaker 3,"OK.",2235.000,2239.000
2274,Speaker 2,"We're going to wrap things up, but.",2239.000,2243.000
2275,Speaker 2,"Here's what's here's what's going to happen, OK?",2243.000,2246.000
2276,Speaker 2,"And part of.",2246.000,2246.000
2277,Speaker 2,"This is going to be.",2246.000,2247.000
2278,Speaker 2,"Up to you.",2247.000,2250.000
2279,Speaker 2,"What are your plans?",2250.000,2252.000
2280,Speaker 2,"Going forward from here, we were.",2252.000,2253.000
2282,Speaker 1,"Forward from here I want to go home. I want to have a good night's sleep. I want to spend Thanksgiving weekend with my family and they want to be available to the police and intend to meet me. And if I have to come back for trial, I have to come back for.",2253.000,2253.000
2283,Speaker 2,"To.",2253.000,2257.000
2284,Speaker 2,"OK.",2257.000,2269.000
2285,Speaker 1,"I have no plans of leaving. I can turn to my car if.",2269.000,2273.000
2286,Speaker 1,"You want me to?",2273.000,2275.000
2287,Speaker 2,"Are your parents? Are you close with your parents or what? Like the?",2275.000,2278.000
2288,Speaker 1,"Very, very, very close. I have to tell them tonight what's happened. Yes, they know that. They know that I've been in.",2278.000,2279.000
2289,Speaker 2,"Relationship you have with them.",2279.000,2288.000
2290,Speaker 1,"They know that I've been in the hospital but.",2288.000,2291.000
2291,Speaker 1,"That I just told them it was for treatment, but yeah, I planned today just to go and talk to them. one-on-one, like face to face and tell them they're going to be devastated.",2291.000,2300.000
2292,Speaker 2,"What do you think the reaction?",2300.000,2304.000
2293,Speaker 1,"I'm gonna. I'm gonna plan on staying. Staying the night there so they have access.",2304.000,2308.000
2294,Speaker 1,"To me.",2308.000,2309.000
2295,Speaker 2,"Work.",2309.000,2311.000
2296,Speaker 1,"Eventually all the support I need.",2311.000,2317.000
2297,Speaker 1,"I also plan to go to my AA groups I had planned on doing 90 meetings in 90 days.",2317.000,2325.000
2298,Speaker 1,"And just keep up with like I plan to.",2325.000,2329.000
2299,Speaker 1,"So one of the things that happens with me is I isolate and then I start to not do well. So I plan to.",2329.000,2334.000
2300,Speaker 1,"And do the Thanksgiving thing, keep up with my friends, climb clean my apartment. Tell my parents.",2334.000,2341.000
2301,Speaker 1,"Those are my plans. I have no plans to leave town.",2341.000,2345.000
2302,Speaker 1,"This is I've done this and I'm ready to face it, but.",2345.000,2349.000
2303,Speaker 1,"I would love to.",2349.000,2352.000
2304,Speaker 2,"I think that's going to happen.",2352.000,2354.000
2305,Speaker 1,"Last year, I think nothing happened.",2354.000,2357.000
2306,Speaker 2,"As I said at the very, very beginning of this.",2357.000,2360.000
2307,Speaker 2,"Whatever time we started to go hours ago.",2360.000,2365.000
2308,Speaker 2,"You're not under arrest right now. OK, but as you can imagine.",2365.000,2372.000
2310,Speaker 1,"Call you back in 30 minutes.",2379.000,2385.000
2311,Speaker 2,"Sure.",2385.000,2387.000
2312,Speaker 2,"As I said at the beginning, you're not under arrest, but as you can imagine, an investigation like this is something that we've never dealt with. It's something that doesn't happen very often, something that you rarely hear about, OK?",2387.000,2391.000
2313,Speaker 1,"I will be.",2391.000,2403.000
2314,Speaker 2,"I don't know of.",2403.000,2403.000
2315,Speaker 2,"Many, but you're not the first person to.",2403.000,2405.000
2316,Speaker 2,"Do this OK.",2405.000,2406.000
2318,Speaker 2,"Having said that.",2407.000,2408.000
2319,Speaker 2,"We have a responsibility to protect the public.",2408.000,2412.000
2320,Speaker 2,"Right, right. Coming from I say that you done some.",2412.000,2414.000
2321,Speaker 1,"Yes, absolutely, absolutely.",2414.000,2420.000
2322,Speaker 2,"Some things to some innocent people, some pretty. What people are not people are going to have opinions of you and these are going to exactly.",2420.000,2422.000
2323,Speaker 1,"Absolutely.",2422.000,2425.000
2324,Speaker 1,"Interesting.",2425.000,2428.000
2325,Speaker 1,"1/3.",2428.000,2433.000
2326,Speaker 2,"Having said that, there's something in the Criminal Court of Canada.",2433.000,2436.000
2327,Speaker 2,"And this is usually.",2436.000,2438.000
2328,Speaker 2,"Results in someone being charged with criminal offense and being placed on such a thing called an 810 kind of bond. OK? And basically what an 810 piece bond is is.",2438.000,2451.000
2329,Speaker 2,"Is kind of a promise given by you or your word given to us, and it's a court document issued by a judge.",2451.000,2458.000
2330,Speaker 2,"That puts you on a certain condition to a certain condition, limiting you from doing certain things. Having certain things in your possession, attending certain locations, and if you were to breach those conditions then you would be arrested and further charged with breaching this. What's called a 10 piece bond. So basically.",2458.000,2469.000
2331,Speaker 1,"Right.",2469.000,2472.000
2332,Speaker 1,"OK.",2472.000,2475.000
2333,Speaker 1,"OK.",2475.000,2477.000
2334,Speaker 2,"You've heard a restraint restraint order. It's similar to that. OK, a lot of people call them restraining orders, but it's actually in Canada called the 10:00 PM. And again, just limits you from doing certain things, attending certain locations.",2477.000,2479.000
2335,Speaker 1,"Yes.",2479.000,2485.000
2336,Speaker 1,"OK.",2485.000,2491.000
2337,Speaker 2,"It could be things like still getting help for your mental health, your substance abuse, straining your passport.",2491.000,2496.000
2338,Speaker 1,"Yes.",2496.000,2499.000
2339,Speaker 1,"I have no.",2499.000,2500.000
2340,Speaker 2,"Not practicing as an RN. Yeah. Another thing. Nursing homes, things like that. If that were an option which, like I said, usually that occurs with people that are charged. People are convicted of certain offenses. That's part of their their punishment. So that's.",2500.000,2504.000
2341,Speaker 1,"Yeah.",2504.000,2513.000
2342,Speaker 1,"Right.",2513.000,2515.000
2343,Speaker 1,"OK.",2515.000,2517.000
2344,Speaker 2,"Would you be willing to enter into an 18 piece bond prior to being criminally charged?",2517.000,2522.000
2345,Speaker 1,"Absolutely.",2522.000,2524.000
2346,Speaker 2,"And do you understand what I?",2524.000,2525.000
2347,Speaker 2,"Mean by the SMP blocking all right.",2525.000,2526.000
2348,Speaker 1,"Yeah, yeah, it means I have to do it or I come back and I'm in jail until everything else.",2526.000,2533.000
2349,Speaker 2,"I don't know what would happen if you were to reach it as.",2533.000,2535.000
2350,Speaker 2,"Far as jail and the consequences?",2535.000,2538.000
2351,Speaker 1,"Yeah.",2538.000,2538.000
2352,Speaker 2,"The only thing that I want to make sure that it's clear to you and and that I'm make sure that.",2538.000,2542.000
2353,Speaker 2,"I'm getting my point across is that it's.",2542.000,2544.000
2354,Speaker 2,"Basically a document that you're going to.",2544.000,2545.000
2355,Speaker 2,"Swear to sign.",2545.000,2547.000
2357,Speaker 2,"And agree not to be certain things, not that certain things in the position. And I would say, I'm not saying it's going to happen right now because it has to go in front of the judge. OK. So it's just an option that we're looking at because as I said, we have the responsibility.",2549.000,2551.000
2358,Speaker 1,"Yes.",2551.000,2555.000
2359,Speaker 1,"OK.",2555.000,2562.000
2360,Speaker 2,"To protect the.",2562.000,2562.000
2361,Speaker 2,"Public. OK, that's why I want to.",2562.000,2563.000
2362,Speaker 1,"Yes, absolutely.",2563.000,2565.000
2363,Speaker 2,"Know.",2565.000,2565.000
2364,Speaker 2,"What your plans are I want to.",2565.000,2566.000
2365,Speaker 1,"Yes.",2566.000,2566.000
2366,Speaker 2,"That you're going to.",2566.000,2567.000
2367,Speaker 2,"Go home and be supported by your family.",2567.000,2568.000
2368,Speaker 1,"Yes, Cilco will be charged at all times, always on my body. If you need me, I will be here. And if you need me to come here, I'll be here. If you need me to wait for you to come and get me, I'll do it. I'll totally committed.",2568.000,2569.000
2369,Speaker 2,"One in the lake, you're going to have.",2569.000,2585.000
2370,Speaker 2,"All right.",2585.000,2587.000
2371,Speaker 2,"I think we have.",2587.000,2587.000
2372,Speaker 2,"Your we have your cell phone number.",2587.000,2590.000
2373,Speaker 1,"519532.",2590.000,2594.000
2374,Speaker 1,"6471.",2594.000,2596.000
2375,Speaker 2,"OK.",2596.000,2596.000
2376,Speaker 1,"Home phone number is 519.",2596.000,2601.000
2377,Speaker 1,"290-0724.",2601.000,2605.000
